0,1,NO2 AQI,O3 Mean,O3 AQI,clusterid
0.6900583865848307,-0.36890118908265923,0.8248759904366783,0.7404068241519345,0.6593215234664535,1.0
0.529373302529358,-0.6642176589284546,0.2245607715297024,0.7291457893193388,-0.025989086996798832,1.0
0.4415988267338042,-0.7372949996972947,0.09592179604963615,0.10978887352657993,-0.13142148860652994,1.0
0.46139332005583505,-0.7199677993431516,0.48183872248983495,-0.10795449599648917,0.02672711380806673,1.0
0.1750491759470037,-0.843524705997172,0.7819963319433229,-0.1942590669535017,0.1848757162226634,1.0
0.5370749345521639,-0.655146507394424,1.1679132583835217,-0.27687001848542325,0.1848757162226634,1.0
0.46490771898855265,-0.6548771939195434,1.1679132583835217,0.49266405783483097,1.5554969371491678,1.0
-0.06459166165101136,-0.8011835849788438,0.8677556489300337,0.6014906984570347,1.081051129905378,1.0
0.34977782643703287,-0.7880705725720122,0.13880145454299156,0.2674433611829187,-0.07870528780166439,1.0
0.6763298163851755,-0.322485326787027,-0.11847649641714095,-0.38200303968253574,-0.3422862918259922,1.0
0.6833900604801231,-0.3313547420772258,0.9535149659167446,0.12104990835917555,0.5538891218567223,1.0
0.6270263179855078,-0.5254138642966829,0.4389590639964795,0.1735713748184015,0.07944331461293229,1.0
-0.09822752362587543,-0.8329793676123669,0.2245607715297024,-0.19804277465725387,-0.23685389021626108,1.0
-0.04153680738377134,-0.8200457447166712,0.09592179604963615,0.41383681400666156,0.2903081178323945,1.0
0.4280555407970704,-0.7504183450066743,0.696237014956612,0.6014906984570347,0.6066053226615878,1.0
0.6798774475956278,-0.4126954924811794,0.8248759904366783,0.06843835362128872,0.23759191702752896,1.0
0.6470811903267417,-0.42259393117723293,1.210792916876877,0.11348249295167123,0.4484567202469912,1.0
0.5132181278775262,-0.6844101536532774,0.9106353074233892,-1.1664917702604771,-0.6585834966551856,1.0
0.5958832484000444,-0.5060995395683602,0.9535149659167446,0.04591628395609746,0.3957405194421256,1.0
0.6409962869254444,-0.4754829232856164,1.3823115508502988,-0.4468666003182867,0.07944331461293229,1.0
-0.0774157810743904,-0.7227560922852952,1.0392742829034554,1.1007599387949945,0.712037724271319,1.0
0.46857079072120905,-0.7132534637578515,-0.11847649641714095,0.8079730331475082,-0.07870528780166439,1.0
0.6106261306980904,-0.5367176316842609,0.48183872248983495,0.5564465591266522,0.5011729210518567,1.0
0.2717585177765001,-0.7679846695937877,0.3960794055031241,0.5151861275000222,0.3957405194421256,1.0
0.32429592430278176,-0.7670453524437252,-0.20423581340385177,0.28239801544060533,-0.07870528780166439,1.0
0.2671698931744028,-0.625704533422339,-1.2762272757377373,1.4385909837728628,0.3430243186372601,1.0
0.5552150887163649,-0.6256319147131362,1.210792916876877,0.6202290604184738,0.8701863266859157,1.0
0.5377135065648683,-0.628092922154716,0.696237014956612,0.05717731878869309,0.6593215234664535,1.0
0.553854798142878,-0.538457543881996,-1.447745909711159,0.7178847544867432,0.07944331461293229,1.0
0.3988928714504893,-0.7682081920920195,0.5247183809831903,1.476067707695741,1.3973483347345712,1.0
0.2841682944287116,-0.7869961806826993,0.35319974700976864,0.856710791902982,1.3973483347345712,1.0
0.5164034641770876,-0.6717125018826662,1.2536725753702325,0.25987594577541406,1.3973483347345712,1.0
-0.1904528905628853,0.6666735863572391,1.1679132583835217,0.16609404768955774,0.5011729210518567,2.0
-0.41552089764759453,-0.5318714858797436,1.210792916876877,0.22987654898137935,0.6593215234664535,2.0
0.5303661102109017,0.4627524930120788,0.8677556489300337,-0.22651067071405562,0.4484567202469912,2.0
0.3421607054985031,0.5944674004536692,-0.20423581340385177,0.676534234581452,0.13215951541779786,2.0
-0.5706410692463731,-0.5550832462566098,0.4389590639964795,2.027858414492926,2.609820953246479,2.0
-0.7212512118449427,-0.287838215999048,0.8248759904366783,1.2996748580779631,2.9261181580756723,2.0
-0.8167795849642026,-0.06361930488667089,-1.5763848851912252,0.9205833814734645,2.7679695556610757,2.0
0.6727535396314254,0.09703967839591748,-1.6192645436845805,0.5377081971652131,1.9245103427832269,2.0
-0.8344151332414304,0.4152126296690358,-1.6192645436845805,0.5301407817577092,1.081051129905378,2.0
0.08559556574147119,0.8047708761723478,-1.7050238606712915,0.07969938845388434,0.712037724271319,2.0
0.4909097747775942,0.42473896389484006,-1.7479035191646468,-0.12669285795792826,-0.07870528780166439,2.0
0.6153553550632099,0.1840973296055496,-1.7479035191646468,0.23366025668513152,0.07944331461293229,2.0
-0.4640719919243662,-0.5812439576586249,-1.7907831776580023,0.49635767725992225,0.07944331461293229,2.0
-0.6385701879031188,0.6639607952147933,-1.7479035191646468,0.5426630524915554,0.5011729210518567,2.0
-0.4585719253103127,0.7418178359572234,-1.7050238606712915,0.45131353792953977,0.6066053226615878,2.0
0.4734083687572349,0.5137461205475755,-1.7907831776580023,0.27870439601551433,-0.28957009102112663,2.0
-0.725168272321501,0.3384815955957298,-1.7907831776580023,2.0203810873640826,1.7663617403686303,2.0
0.07733825605131713,0.7912238468106916,-1.5763848851912252,1.1157145930526808,3.1369829612951348,2.0
-0.058892195133340826,0.7328489022880054,-1.5763848851912252,1.1044535582200858,3.3478477645145968,2.0
-0.6198129425447962,0.6050643423023286,-1.6192645436845805,1.2546307187475805,2.4516723508318825,2.0
-0.805917410666882,0.40478748510807105,-1.7050238606712915,0.6990563042466432,0.23759191702752896,2.0
-0.8448040216988623,0.22227144556646683,-1.8765424946447131,2.117946693153691,0.5538891218567223,2.0
-0.8228709333420574,-0.1415899549070268,-1.7050238606712915,0.946799070563747,1.081051129905378,2.0
0.7098334441426056,-0.14208986661047046,-1.4906255682045144,0.4888803501310788,0.3957405194421256,2.0
-0.3301007721837298,0.8318522629339407,-1.662144202177936,1.2771527884127718,2.4516723508318825,2.0
0.3055478167388644,0.6557973630729534,-1.7907831776580023,0.8192340679801038,0.5011729210518567,2.0
-0.17300187567612613,0.8596721547028853,-1.7050238606712915,0.49635767725992225,-0.07870528780166439,2.0
0.27234306684073345,0.4349506736513316,-1.7050238606712915,0.4701419881696397,0.23759191702752896,2.0
-0.13336639153289187,0.6579032985810069,-1.7050238606712915,1.036887349224512,0.712037724271319,2.0
-0.7250679467257168,-0.259383342609611,-1.7479035191646468,0.9994106253016338,1.9245103427832269,2.0
0.011694063385198515,-0.6077090202127277,-1.361986592724448,0.8116666525725995,0.712037724271319,2.0
-0.6405268725531048,0.49639470742021213,-1.4048662512178034,0.4100531063029094,0.1848757162226634,2.0
0.19599456302822912,0.6924225363855249,-1.5335052266978697,0.28239801544060533,0.3430243186372601,2.0
-0.34763913749225533,0.23517279623728476,2.4543030131841843,-0.2956083804468624,-0.13142148860652994,2.0
-0.6758657777296447,0.663579835555062,-0.16135615491049635,-0.1942590669535017,-0.07870528780166439,2.0
-0.24772021807368227,0.11187816697001605,2.540062330170895,-0.010388890206880363,0.02672711380806673,2.0
-0.5832118434249618,-0.06681423997117394,1.4680708678370096,0.44761991850444843,0.5538891218567223,2.0
-0.8274893923124245,0.24492299318224475,1.6395895018104312,0.7103173390792389,1.3973483347345712,2.0
-0.25101938186165734,0.8459839982595084,0.8248759904366783,0.8904938964007689,2.24080754761242,2.0
-0.4326711076768106,0.8109942007365255,0.6533573564632565,0.7854509634823169,0.4484567202469912,2.0
-0.8542742406745878,0.38162267129464505,0.26744043002305784,0.5414018165903047,-0.5531510950454545,2.0
-0.8642439295161959,0.14346312235966777,0.31032008851641324,0.51140241979627,0.13215951541779786,2.0
0.178958462722963,0.7436781801827673,0.26744043002305784,0.4363588836718528,0.3957405194421256,2.0
-0.6353660775776199,0.6836482125595288,0.8248759904366783,1.055715799464612,0.6593215234664535,2.0
-0.38333040081771785,0.8273811614451158,0.9963946244101,0.19987715218734464,0.3430243186372601,2.0
-0.7290495900388707,-0.13802607661080984,0.5247183809831903,0.38753103663771815,0.4484567202469912,2.0
0.03265675997603321,0.7881816253667968,0.09592179604963615,0.75166785898453,0.5011729210518567,2.0
-0.8022583489734677,0.05249041219109046,-0.4615137643639843,0.41383681400666156,0.1848757162226634,2.0
-0.4348353283522957,-0.4103291056551578,-0.4186341058706289,0.4550972456332919,0.23759191702752896,2.0
0.7114888221194283,-0.062109276465817306,-0.5901527398440506,1.0143652795593208,0.4484567202469912,2.0
-0.10800542275612048,0.8466140135537493,-0.8045510323108277,0.7253620816155867,0.23759191702752896,2.0
0.5977775667774831,0.35123007772001913,-0.9331900077908939,-0.26182527594907545,-0.39500249263085774,2.0
-0.16754311431059274,-0.7378277826815265,-0.16135615491049635,-0.494613388008492,-0.6585834966551856,2.0
-0.043980028931421875,0.7637484216651931,-0.11847649641714095,0.7741899286497214,0.6593215234664535,2.0
-0.6886184161653511,-0.31520557001182736,0.31032008851641324,-0.8811821917418347,-0.8694482998746478,2.0
-0.6572458510793887,0.6431013838152174,-0.5901527398440506,0.13978827032061464,-0.28957009102112663,2.0
-0.28819759694706254,0.7817909246087129,-0.5901527398440506,-0.9287488028747185,-0.9221645006795133,2.0
-0.659373513643978,-0.40498069966174055,-0.2471154718972072,0.1623103399858059,0.1848757162226634,2.0
0.33099805543471617,0.5322416833453002,-0.20423581340385177,-0.104170788292737,-0.3422862918259922,2.0
0.3024209618761867,0.6010240916835191,-0.5901527398440506,1.0031042447267247,0.4484567202469912,2.0
0.42867565238819816,0.35896254773723213,-0.7616713738174722,1.4985897773609322,1.081051129905378,2.0
-0.7970495452793187,0.321244570530384,-0.2471154718972072,1.4685903805668974,1.081051129905378,2.0
0.5898580659812975,0.24873635744965122,-0.6759120568307614,1.79516039071217,2.0826589451978235,2.0
-0.48512975202864683,0.7926437111213145,-0.20423581340385177,0.7291457893193388,0.4484567202469912,2.0
0.5866210083081185,0.2865311227339774,0.13880145454299156,1.0256263143919164,1.081051129905378,2.0
0.7148457181759335,-0.1410571232325088,-0.5043934228573397,0.714101046782991,0.4484567202469912,2.0
-0.4920338501925405,0.7860338693918197,-0.03271717943043011,1.0294100220956686,1.7663617403686303,2.0
-0.3755597816107201,0.8440425404420504,0.13880145454299156,0.3274421547709878,0.5538891218567223,2.0
-0.5685887754328849,0.6796192349238749,-0.11847649641714095,0.6877952694140476,0.8701863266859157,2.0
-0.24861011754259535,0.8288374218742786,-0.4186341058706289,1.1420203704216243,0.23759191702752896,2.0
-0.0148096911752351,0.8378255860638621,-0.8903103492975385,1.566155986356506,0.6593215234664535,2.0
-0.7468955337912782,0.24413552825927282,-0.8045510323108277,1.055715799464612,0.2903081178323945,2.0
-0.8037907839888664,0.45191104303186935,0.26744043002305784,0.02339421429090621,-0.07870528780166439,2.0
0.5366877905134625,0.035902406615057635,0.35319974700976864,-0.0028214747993763533,0.13215951541779786,2.0
-0.8277627971725762,0.42240337374397435,-0.11847649641714095,0.3762700018051225,0.4484567202469912,2.0
0.07368878551122304,0.674559509396457,-0.11847649641714095,-0.8099223633211692,-0.8167320990697822,2.0
-0.7312650849996087,-0.39120546508051773,0.31032008851641324,0.29744275797695313,0.2903081178323945,2.0
-0.37736152744900847,0.7407099139652038,-0.5901527398440506,0.34248689730733595,0.23759191702752896,2.0
-0.8764824371091782,0.16683783946130218,-0.5901527398440506,0.8229276874051952,0.8701863266859157,2.0
-0.39225334446816623,0.6112245802636739,-0.07559683792378552,-0.09669346116389353,0.07944331461293229,2.0
0.4940714128684918,0.5150127841486769,0.4389590639964795,0.05717731878869309,0.3430243186372601,2.0
-0.35875705967295163,0.7678194857635163,0.010162479062925315,-0.21308751719360167,0.13215951541779786,2.0
-0.7947130239700672,-0.2510418466629961,0.010162479062925315,1.1908482174557595,1.3973483347345712,2.0
-0.3141154692874722,0.7823952387604391,-0.16135615491049635,0.8679718267355776,0.5011729210518567,2.0
-0.1400603860799658,0.8550119282469467,0.13880145454299156,0.9918432098941289,1.081051129905378,2.0
-0.5531498177806489,0.4684519802945233,0.010162479062925315,0.5564465591266522,1.081051129905378,2.0
-0.3486551236405553,0.7492228652235514,-0.03271717943043011,0.5564465591266522,0.4484567202469912,2.0
-0.584499293074618,-0.4592392051062679,-0.2471154718972072,0.28239801544060533,0.3430243186372601,2.0
-0.5107926783913128,0.7887227830626923,-0.5472730813506951,0.8079730331475082,0.3430243186372601,2.0
